"TOA5","7134","CR1000X","7134","CR1000X.Std.05.01","CPU:cr1000_1_MH.CR1x","41629","Raw"
"TIMESTAMP","RECORD","wind1(1)","wind1(2)","wind1(3)","wind1(4)","wind1(5)"
"TS","RN","","","","",""
"","","Smp","Smp","Smp","Smp","Smp"
"2023-08-11 09:24:32",86050,-1.42,0.23,0.03,21.11,0
"2023-08-11 09:24:32.5",86051,-1.29,0.34,-0.17,20.96,0
"2023-08-11 09:24:33",86052,-1.1,0.39,-0.35,20.79,0
"2023-08-11 09:24:33.5",86053,-1.17,0.36,-0.06,21.08,0
"2023-08-11 09:24:34",86054,-1.06,0.65,-0.15,21.06,0
"2023-08-11 09:24:34.5",86055,-1.04,0.22,-0.29,21.06,0
"2023-08-11 09:24:35",86056,-1.31,0,-0.62,21.05,0
"2023-08-11 09:24:35.5",86057,-0.98,0.39,-0.46,21.01,0
"2023-08-11 09:24:36",86058,-1.34,0.36,-0.28,21.08,0
"2023-08-11 09:24:36.5",86059,-1.48,0.11,-0.19,21.18,0
"2023-08-11 09:24:37",86060,-1.25,0.04,-0.38,21.15,0
"2023-08-11 09:24:37.5",86061,-1.25,0.34,-0.07,21.2,0
"2023-08-11 09:24:38",86062,-0.94,0.3,-0.14,21.11,0
"2023-08-11 09:24:38.5",86063,-0.93,0.13,-0.28,21.17,0
"2023-08-11 09:24:39",86064,-0.72,0.18,0.2,21.2,0
"2023-08-11 09:24:39.5",86065,-0.94,0.18,0.3,21.37,0
"2023-08-11 09:24:40",86066,-0.93,0.34,0.27,21.56,0
"2023-08-11 09:24:40.5",86067,-1.24,0.13,0.24,21.51,0
"2023-08-11 09:24:41",86068,-1.24,0.13,0.24,21.51,0
"2023-08-11 09:24:41.5",86069,-1.17,0.22,0.06,21.42,0
"2023-08-11 09:24:42",86070,-0.95,0.13,0.18,21.27,0
"2023-08-11 09:24:42.5",86071,-1.09,0.22,-0.24,21.17,0
"2023-08-11 09:24:43",86072,-1.19,0.23,0.13,21.18,0
"2023-08-11 09:24:43.5",86073,-1.37,0.75,-0.19,21.1,0
"2023-08-11 09:24:44",86074,-1.52,1.1,-0.06,21.22,0
"2023-08-11 09:24:44.5",86075,-1.57,0.77,-0.23,21.27,0
"2023-08-11 09:24:45",86076,-1.48,0.78,-0.06,21.35,0
"2023-08-11 09:24:45.5",86077,-1.5,0.54,-0.13,21.2,0
"2023-08-11 09:24:46",86078,-1.34,0.48,-0.74,21.29,0
"2023-08-11 09:24:46.5",86079,-1.62,0.85,-0.15,21.1,0
"2023-08-11 09:24:47",86080,-1.34,0.68,-0.16,21.1,0
"2023-08-11 09:24:47.5",86081,-1.49,0.61,-0.15,21.1,0
"2023-08-11 09:24:48",86082,-1.21,0.99,0.04,21.2,0
"2023-08-11 09:24:48.5",86083,-1.08,0.69,-0.16,21.32,0
"2023-08-11 09:24:49",86084,-1.04,0.67,-0.2,21.35,0
"2023-08-11 09:24:49.5",86085,-1.88,0.5,-0.34,21.15,0
"2023-08-11 09:24:50",86086,-1.7,0.4,-0.5,21.05,0
"2023-08-11 09:24:50.5",86087,-1.53,0.75,-0.47,21.01,0
"2023-08-11 09:24:51",86088,-1.99,0.42,-0.31,21.05,0
"2023-08-11 09:24:51.5",86089,-1.62,0.2,-0.21,21.18,0
"2023-08-11 09:24:52",86090,-1.63,0.57,-0.11,21.29,0
"2023-08-11 09:24:52.5",86091,-1.61,0.57,-0.2,21.2,0
"2023-08-11 09:24:53",86092,-1.61,0.54,-0.07,21.32,0
"2023-08-11 09:24:53.5",86093,-1.23,0.65,-0.16,21.29,0
"2023-08-11 09:24:54",86094,-1.16,0.65,-0.26,21.34,0
"2023-08-11 09:24:54.5",86095,-1.26,0.78,-0.23,21.42,0
"2023-08-11 09:24:55",86096,-1.12,0.66,-0.05,21.46,0
"2023-08-11 09:24:55.5",86097,-1.35,0.49,-0.3,21.41,0
"2023-08-11 09:24:56",86098,-1.51,0.77,-0.44,21.23,0
"2023-08-11 09:24:56.5",86099,-1.42,0.85,-0.25,21.22,0
"2023-08-11 09:24:57",86100,-1.52,0.75,-0.26,20.91,0
"2023-08-11 09:24:57.5",86101,-1.6,0.9,-0.05,20.82,0
"2023-08-11 09:24:58",86102,-1.5,0.84,-0.43,21.18,0
"2023-08-11 09:24:58.5",86103,-1.3,0.61,-0.23,21.1,0
"2023-08-11 09:24:59",86104,-1.16,0.39,0.06,21.1,0
"2023-08-11 09:24:59.5",86105,-1.15,0.84,-0.39,21.1,0
"2023-08-11 09:25:00",86106,-1.41,0.51,-0.39,21.08,0
"2023-08-11 09:25:00.5",86107,-1.37,0.57,-0.71,21.2,0
"2023-08-11 09:25:01",86108,-1.29,0.49,-0.49,21.2,0
"2023-08-11 09:25:01.5",86109,-1.52,0.31,-0.49,20.93,0
"2023-08-11 09:25:02",86110,-1.37,0.27,-0.47,20.89,0
"2023-08-11 09:25:02.5",86111,-1.58,0.32,-0.06,20.94,0
"2023-08-11 09:25:03",86112,-1.64,0.36,-0.42,20.89,0
"2023-08-11 09:25:03.5",86113,-1.7,0.42,-0.22,20.79,0
"2023-08-11 09:25:04",86114,-1.62,0.19,-0.51,20.98,0
"2023-08-11 09:25:04.5",86115,-1.53,0.37,-0.4,20.98,0
"2023-08-11 09:25:05",86116,-1.86,0.15,-0.42,20.89,0
"2023-08-11 09:25:05.5",86117,-1.64,0.16,-0.47,20.96,0
"2023-08-11 09:25:06",86118,-1.38,0.37,-0.46,20.96,0
"2023-08-11 09:25:06.5",86119,-1.45,-0.16,-0.44,21.08,0
"2023-08-11 09:25:07",86120,-1.17,-0.09,-0.01,20.84,0
"2023-08-11 09:25:07.5",86121,-1.21,-0.02,0.24,20.98,0
"2023-08-11 09:25:08",86122,-1.21,0.43,0.26,21.05,0
"2023-08-11 09:25:08.5",86123,-1.44,0.68,-0.08,20.93,0
"2023-08-11 09:25:09",86124,-1.64,0.69,-0.44,20.96,0
"2023-08-11 09:25:09.5",86125,-1.46,0.85,-0.29,20.82,0
"2023-08-11 09:25:10",86126,-1.68,0.89,-0.38,20.91,0
"2023-08-11 09:25:10.5",86127,-1.68,1.06,-0.31,20.65,0
"2023-08-11 09:25:11",86128,-1.46,1.01,-0.38,20.57,0
"2023-08-11 09:25:11.5",86129,-1.35,1.07,-0.23,20.53,0
"2023-08-11 09:25:12",86130,-1.38,1.02,-0.2,20.48,0
"2023-08-11 09:25:12.5",86131,-1.37,1.09,-0.43,20.52,0
"2023-08-11 09:25:13",86132,-1.59,1.05,-0.21,20.82,0
"2023-08-11 09:25:13.5",86133,-1.28,1.02,-0.48,20.74,0
"2023-08-11 09:25:14",86134,-1.39,0.93,-0.46,20.52,0
"2023-08-11 09:25:14.5",86135,-1.45,0.98,-0.53,20.43,0
"2023-08-11 09:25:15",86136,-1.36,1,-0.6,20.59,0
"2023-08-11 09:25:15.5",86137,-1.86,0.87,-0.57,20.82,0
"2023-08-11 09:25:16",86138,-1.57,0.69,-0.52,20.84,0
"2023-08-11 09:25:16.5",86139,-1.33,1.11,-0.22,20.91,0
"2023-08-11 09:25:17",86140,-1.66,1.19,-0.36,20.82,0
"2023-08-11 09:25:17.5",86141,-1.57,0.92,-0.54,20.91,0
"2023-08-11 09:25:18",86142,-1.47,1.1,-0.38,20.67,0
"2023-08-11 09:25:18.5",86143,-1.52,1.12,-0.64,20.88,0
"2023-08-11 09:25:19",86144,-1.54,0.28,-0.46,21.18,0
"2023-08-11 09:25:19.5",86145,-1.74,0.33,-0.69,20.89,0
"2023-08-11 09:25:20",86146,-1.64,0.42,-0.74,20.89,0
"2023-08-11 09:25:20.5",86147,-1.41,0.33,-0.4,20.96,0
"2023-08-11 09:25:21",86148,-2.08,0.35,-0.58,21.01,0
"2023-08-11 09:25:21.5",86149,-1.95,0.22,-0.69,21.03,0
"2023-08-11 09:25:22",86150,-2.06,-0.09,-0.57,21.1,0
"2023-08-11 09:25:22.5",86151,-1.73,0.45,-0.47,21.1,0
"2023-08-11 09:25:23",86152,-1.53,0.59,-0.56,21.1,0
"2023-08-11 09:25:23.5",86153,-1.33,0.22,-0.51,21.06,0
"2023-08-11 09:25:24",86154,-1.2,0.12,0.14,21.06,0
"2023-08-11 09:25:24.5",86155,-1.22,-0.06,0.19,21.23,0
"2023-08-11 09:25:25",86156,-1.48,0.04,0.12,21.18,0
"2023-08-11 09:25:25.5",86157,-1.54,0.41,-0.07,21.03,0
"2023-08-11 09:25:26",86158,-1.59,0.5,-0.06,21.06,0
"2023-08-11 09:25:26.5",86159,-1.67,0.3,0,21.15,0
