"TOA5","7134","CR1000X","7134","CR1000X.Std.05.01","CPU:cr1000_1_MH.CR1x","41629","Raw"
"TIMESTAMP","RECORD","wind1(1)","wind1(2)","wind1(3)","wind1(4)","wind1(5)"
"TS","RN","","","","",""
"","","Smp","Smp","Smp","Smp","Smp"
"2023-08-11 13:18:49",97813,1.14,-0.37,0.18,25.63,0
"2023-08-11 13:18:49.5",97814,1.18,-0.35,0.24,25.76,0
"2023-08-11 13:18:50",97815,1.07,-0.21,0.28,26.02,0
"2023-08-11 13:18:50.5",97816,1.36,-0.06,0.19,26.71,0
"2023-08-11 13:18:51",97817,1.32,0.09,0,26.26,0
"2023-08-11 13:18:51.5",97818,1.5,-0.26,0.17,25.9,0
"2023-08-11 13:18:52",97819,1.43,-0.22,-0.05,26.38,0
"2023-08-11 13:18:52.5",97820,1.62,-0.34,0.39,25.66,0
"2023-08-11 13:18:53",97821,1.54,-0.33,0.12,25.66,0
"2023-08-11 13:18:53.5",97822,1.41,-0.02,-0.07,26.13,0
"2023-08-11 13:18:54",97823,0.59,0,0.5,25.99,0
"2023-08-11 13:18:54.5",97824,0.8,-0.86,0.61,25.61,0
"2023-08-11 13:18:55",97825,0.44,-0.52,0.36,25.59,0
"2023-08-11 13:18:55.5",97826,1,-0.63,0.4,25.76,0
"2023-08-11 13:18:56",97827,0.96,-0.61,0.4,25.68,0
"2023-08-11 13:18:56.5",97828,1.01,-0.33,0.29,25.68,0
"2023-08-11 13:18:57",97829,1.45,-0.59,0.37,25.73,0
"2023-08-11 13:18:57.5",97830,1.86,-0.61,0.46,25.85,0
"2023-08-11 13:18:58",97831,1.75,-0.3,0.57,25.13,0
"2023-08-11 13:18:58.5",97832,1.8,-0.47,0.23,25.13,0
"2023-08-11 13:18:59",97833,1.98,-0.3,0.38,25.21,0
"2023-08-11 13:18:59.5",97834,1.89,-0.22,0.27,25.27,0
"2023-08-11 13:19:00",97835,1.99,-0.15,0.02,25.45,0
"2023-08-11 13:19:00.5",97836,1.8,-0.35,0.67,25.66,0
"2023-08-11 13:19:01",97837,1.32,-0.09,-0.26,25.64,0
"2023-08-11 13:19:01.5",97838,1.74,0.01,-0.16,25.23,0
"2023-08-11 13:19:02",97839,1.92,-0.17,-0.27,24.75,0
"2023-08-11 13:19:02.5",97840,1.63,-0.77,0.09,25.45,0
"2023-08-11 13:19:03",97841,1.11,-0.68,-0.02,25.59,0
"2023-08-11 13:19:03.5",97842,1.24,-0.31,-0.04,25.23,0
"2023-08-11 13:19:04",97843,1.21,-0.36,-0.04,24.75,0
"2023-08-11 13:19:04.5",97844,1.12,-0.16,-0.41,24.82,0
"2023-08-11 13:19:05",97845,1.2,-0.11,-0.42,24.89,0
"2023-08-11 13:19:05.5",97846,1.21,-0.16,-0.49,25.06,0
"2023-08-11 13:19:06",97847,1.07,-0.27,-0.43,25.25,0
"2023-08-11 13:19:06.5",97848,1.05,-0.22,-0.38,25.32,0
"2023-08-11 13:19:07",97849,1.02,-0.27,-0.33,25.37,0
"2023-08-11 13:19:07.5",97850,0.84,-0.22,-0.36,25.23,0
"2023-08-11 13:19:08",97851,0.84,-0.22,-0.36,25.06,0
"2023-08-11 13:19:08.5",97852,0.76,-0.46,-0.16,25.16,0
"2023-08-11 13:19:09",97853,0.64,-0.55,-0.23,25.02,0
"2023-08-11 13:19:09.5",97854,0.8,-0.3,-0.09,25.02,0
"2023-08-11 13:19:10",97855,0.77,-0.16,-0.2,25.14,0
"2023-08-11 13:19:10.5",97856,0.69,-0.27,-0.38,25.08,0
"2023-08-11 13:19:11",97857,0.59,-0.37,-0.25,25.14,0
"2023-08-11 13:19:11.5",97858,0.43,-0.36,-0.15,25.23,0
"2023-08-11 13:19:12",97859,0.5,-0.51,-0.29,25.14,0
"2023-08-11 13:19:12.5",97860,0.39,-0.51,-0.31,25.06,0
"2023-08-11 13:19:13",97861,0.7,-0.23,-0.09,25.06,0
"2023-08-11 13:19:13.5",97862,0.55,-0.27,-0.05,25.16,0
"2023-08-11 13:19:14",97863,0.74,-0.41,-0.11,25.4,0
"2023-08-11 13:19:14.5",97864,0.87,-0.55,0.14,25.49,0
"2023-08-11 13:19:15",97865,0.82,-0.27,-0.23,25.28,0
"2023-08-11 13:19:15.5",97866,0.93,-0.27,-0.36,25.28,0
"2023-08-11 13:19:16",97867,0.5,-0.14,-0.33,25.47,0
"2023-08-11 13:19:16.5",97868,0.46,-0.28,0.06,25.59,0
"2023-08-11 13:19:17",97869,0.94,-0.31,0.04,25.99,0
"2023-08-11 13:19:17.5",97870,1.07,-0.38,0.13,25.54,0
"2023-08-11 13:19:18",97871,1.25,-0.12,0.24,25.66,0
"2023-08-11 13:19:18.5",97872,1.13,-0.12,-0.04,25.89,0
"2023-08-11 13:19:19",97873,1.26,-0.05,0.25,25.71,0
"2023-08-11 13:19:19.5",97874,1.04,0.09,0.13,25.76,0
"2023-08-11 13:19:20",97875,1.15,-0.06,0.09,26.11,0
"2023-08-11 13:19:20.5",97876,1.02,0.22,-0.24,26.11,0
"2023-08-11 13:19:21",97877,0.85,0.08,-0.27,25.97,0
"2023-08-11 13:19:21.5",97878,0.6,0.26,0,26.16,0
"2023-08-11 13:19:22",97879,0.46,0.34,-0.05,26.13,0
"2023-08-11 13:19:22.5",97880,0.53,0.29,0.08,25.68,0
"2023-08-11 13:19:23",97881,0.57,0.3,0.14,25.56,0
"2023-08-11 13:19:23.5",97882,0.56,0.35,0.33,25.51,0
"2023-08-11 13:19:24",97883,0.59,0.34,0.23,25.61,0
"2023-08-11 13:19:24.5",97884,0.66,0.34,0.22,25.82,0
"2023-08-11 13:19:25",97885,0.86,0.18,0.33,25.63,0
"2023-08-11 13:19:25.5",97886,0.77,0.23,0.47,25.45,0
"2023-08-11 13:19:26",97887,0.81,0.07,0.42,25.45,0
"2023-08-11 13:19:26.5",97888,0.49,0.15,0.33,25.73,0
"2023-08-11 13:19:27",97889,0.6,0.44,0.31,25.32,0
"2023-08-11 13:19:27.5",97890,0.75,0.16,0.38,25.45,0
"2023-08-11 13:19:28",97891,0.64,0.05,0.41,25.47,0
"2023-08-11 13:19:28.5",97892,0.42,0.01,0.26,25.54,0
"2023-08-11 13:19:29",97893,0.41,0.26,0.04,25.39,0
"2023-08-11 13:19:29.5",97894,0.56,0.22,0.07,25.32,0
"2023-08-11 13:19:30",97895,0.42,0.36,0.26,25.37,0
"2023-08-11 13:19:30.5",97896,0.61,0.29,0.03,25.28,0
"2023-08-11 13:19:31",97897,0.78,0.26,-0.02,25.23,0
"2023-08-11 13:19:31.5",97898,0.51,-0.03,0.29,25.28,0
"2023-08-11 13:19:32",97899,0.77,0.14,0.03,25.16,0
"2023-08-11 13:19:32.5",97900,0.93,0.43,0.28,25.28,0
"2023-08-11 13:19:33",97901,0.71,0.54,0.14,25.13,0
"2023-08-11 13:19:33.5",97902,0.69,0.5,-0.03,25.04,0
"2023-08-11 13:19:34",97903,0.76,0.29,0.02,25.01,0
"2023-08-11 13:19:34.5",97904,0.88,0.34,0.06,25.11,0
"2023-08-11 13:19:35",97905,0.76,0.37,0.04,25.18,0
"2023-08-11 13:19:35.5",97906,0.69,0.33,0.03,25.13,0
"2023-08-11 13:19:36",97907,0.54,0.46,-0.03,25.23,0
"2023-08-11 13:19:36.5",97908,0.43,0.38,0.07,25.25,0
"2023-08-11 13:19:37",97909,0.67,0.47,0.38,25.11,0
"2023-08-11 13:19:37.5",97910,0.6,0.64,0.35,25.25,0
"2023-08-11 13:19:38",97911,0.53,0.38,0.09,25.23,0
"2023-08-11 13:19:38.5",97912,0.45,0.43,0.08,25.18,0
"2023-08-11 13:19:39",97913,0.48,0.14,0.02,25.28,0
"2023-08-11 13:19:39.5",97914,0.55,0.1,-0.02,25.14,0
"2023-08-11 13:19:40",97915,0.75,0.46,-0.2,24.92,0
"2023-08-11 13:19:40.5",97916,0.26,0.42,-0.01,24.97,0
"2023-08-11 13:19:41",97917,0.17,0.5,0.02,25.08,0
"2023-08-11 13:19:41.5",97918,0.3,0.38,0,25.06,0
"2023-08-11 13:19:42",97919,0.49,0.21,-0.21,25.06,0
"2023-08-11 13:19:42.5",97920,0.51,0.21,-0.2,25.01,0
"2023-08-11 13:19:43",97921,0.58,0.13,-0.16,25.01,0
"2023-08-11 13:19:43.5",97922,0.45,0.09,-0.12,24.97,0
"2023-08-11 13:19:44",97923,0.43,0.13,-0.18,25.08,0
"2023-08-11 13:19:44.5",97924,0.45,-0.36,-0.02,25.51,0
"2023-08-11 13:19:45",97925,0.46,-0.39,0.08,25.45,0
